trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
3026,12:42:00,12:42:00,102,7,0,0,13.7153
3026,12:45:00,12:45:00,44,8,0,0,14.9822
3026,12:50:00,12:50:00,155,9,0,0,17.0225
3026,12:54:00,12:54:00,32,10,0,0,19.3856
3026,12:59:00,12:59:00,31,11,0,0,21.4756
3026,13:03:00,13:03:00,38105,12,0,0,23.3161
3026,13:15:00,13:15:00,107,13,0,0,28.5167
3027,13:18:00,13:18:00,129,1,0,0,0.0000
3027,13:21:00,13:21:00,138,2,0,0,1.1246
3027,13:25:00,13:25:00,24,3,0,0,4.4212
3027,13:28:00,13:28:00,21,4,0,0,5.5322
3027,13:34:00,13:34:00,36,5,0,0,9.6307
3027,13:39:00,13:39:00,120,6,0,0,12.5708
3027,13:42:00,13:42:00,102,7,0,0,13.7153
3027,13:45:00,13:45:00,44,8,0,0,14.9822
3027,13:50:00,13:50:00,155,9,0,0,17.0225
3027,13:54:00,13:54:00,32,10,0,0,19.3856
3027,13:59:00,13:59:00,31,11,0,0,21.4756
3027,14:03:00,14:03:00,38105,12,0,0,23.3161
3027,14:15:00,14:15:00,107,13,0,0,28.5167
3028,18:18:00,18:18:00,129,1,0,0,0.0000
3028,18:21:00,18:21:00,138,2,0,0,1.1246
3028,18:25:00,18:25:00,24,3,0,0,4.4212
3028,18:28:00,18:28:00,21,4,0,0,5.5322
3028,18:34:00,18:34:00,36,5,0,0,9.6307
3028,18:39:00,18:39:00,120,6,0,0,12.5708
3028,18:42:00,18:42:00,102,7,0,0,13.7153
3028,18:45:00,18:45:00,44,8,0,0,14.9822
3028,18:50:00,18:50:00,155,9,0,0,17.0225
3028,18:54:00,18:54:00,32,10,0,0,19.3856
3028,18:59:00,18:59:00,31,11,0,0,21.4756
3028,19:03:00,19:03:00,38105,12,0,0,23.3161
3028,19:15:00,19:15:00,107,13,0,0,28.5167
3029,19:18:00,19:18:00,129,1,0,0,0.0000
3029,19:21:00,19:21:00,138,2,0,0,1.1246
3029,19:25:00,19:25:00,24,3,0,0,4.4212
3029,19:28:00,19:28:00,21,4,0,0,5.5322
3029,19:34:00,19:34:00,36,5,0,0,9.6307
3029,19:39:00,19:39:00,120,6,0,0,12.5708
3029,19:42:00,19:42:00,102,7,0,0,13.7153
3029,19:45:00,19:45:00,44,8,0,0,14.9822
3029,19:50:00,19:50:00,155,9,0,0,17.0225
3029,19:54:00,19:54:00,32,10,0,0,19.3856
3029,19:59:00,19:59:00,31,11,0,0,21.4756
3029,20:03:00,20:03:00,38105,12,0,0,23.3161
3029,20:15:00,20:15:00,107,13,0,0,28.5167
3030,20:18:00,20:18:00,129,1,0,0,0.0000
3030,20:21:00,20:21:00,138,2,0,0,1.1246
3030,20:25:00,20:25:00,24,3,0,0,4.4212
3030,20:28:00,20:28:00,21,4,0,0,5.5322
3030,20:34:00,20:34:00,36,5,0,0,9.6307
3030,20:39:00,20:39:00,120,6,0,0,12.5708
3030,20:42:00,20:42:00,102,7,0,0,13.7153
3030,20:45:00,20:45:00,44,8,0,0,14.9822
3030,20:50:00,20:50:00,155,9,0,0,17.0225
3030,20:54:00,20:54:00,32,10,0,0,19.3856
3030,20:59:00,20:59:00,31,11,0,0,21.4756
3030,21:03:00,21:03:00,38105,12,0,0,23.3161
3030,21:15:00,21:15:00,107,13,0,0,28.5167
3031,21:18:00,21:18:00,129,1,0,0,0.0000
3031,21:21:00,21:21:00,138,2,0,0,1.1246
3031,21:25:00,21:25:00,24,3,0,0,4.4212
3031,21:28:00,21:28:00,21,4,0,0,5.5322
3031,21:34:00,21:34:00,36,5,0,0,9.6307
3031,21:39:00,21:39:00,120,6,0,0,12.5708
3031,21:42:00,21:42:00,102,7,0,0,13.7153
3031,21:45:00,21:45:00,44,8,0,0,14.9822
3031,21:50:00,21:50:00,155,9,0,0,17.0225
3031,21:54:00,21:54:00,32,10,0,0,19.3856
3031,21:59:00,21:59:00,31,11,0,0,21.4756
3031,22:03:00,22:03:00,38105,12,0,0,23.3161
3031,22:15:00,22:15:00,107,13,0,0,28.5167
3032,22:18:00,22:18:00,129,1,0,0,0.0000
3032,22:21:00,22:21:00,138,2,0,0,1.1246
3032,22:25:00,22:25:00,24,3,0,0,4.4212
3032,22:28:00,22:28:00,21,4,0,0,5.5322
3032,22:34:00,22:34:00,36,5,0,0,9.6307
3032,22:39:00,22:39:00,120,6,0,0,12.5708
3032,22:42:00,22:42:00,102,7,0,0,13.7153
3032,22:45:00,22:45:00,44,8,0,0,14.9822
3032,22:50:00,22:50:00,155,9,0,0,17.0225
3032,22:54:00,22:54:00,32,10,0,0,19.3856
3032,22:59:00,22:59:00,31,11,0,0,21.4756
3032,23:03:00,23:03:00,38105,12,0,0,23.3161
3032,23:15:00,23:15:00,107,13,0,0,28.5167
3033,23:40:00,23:40:00,129,1,0,0,0.0000
3033,23:43:00,23:43:00,138,2,0,0,1.1246
3033,23:47:00,23:47:00,24,3,0,0,4.4212
3033,23:50:00,23:50:00,21,4,0,0,5.5322
3033,23:56:00,23:56:00,36,5,0,0,9.6307
3033,24:01:00,24:01:00,120,6,0,0,12.5708
3033,24:03:00,24:03:00,102,7,0,0,13.7153
3033,24:06:00,24:06:00,44,8,0,0,14.9822
3033,24:11:00,24:11:00,155,9,0,0,17.0225
3033,24:15:00,24:15:00,32,10,0,0,19.3856
3033,24:20:00,24:20:00,31,11,0,0,21.4756
3033,24:24:00,24:24:00,38105,12,0,0,23.3161
3033,24:38:00,24:38:00,107,13,0,0,28.5167
3034,14:18:00,14:18:00,129,1,0,0,0.0000
3034,14:21:00,14:21:00,138,2,0,0,1.1246
3034,14:25:00,14:25:00,24,3,0,0,4.4212
3034,14:28:00,14:28:00,21,4,0,0,5.5322
3034,14:34:00,14:34:00,36,5,0,0,9.6307
3034,14:39:00,14:39:00,120,6,0,0,12.5708
3034,14:42:00,14:42:00,102,7,0,0,13.7153
3034,14:45:00,14:45:00,44,8,0,0,14.9822
3034,14:50:00,14:50:00,155,9,0,0,17.0225
3034,14:54:00,14:54:00,32,10,0,0,19.3856
3034,14:59:00,14:59:00,31,11,0,0,21.4756
3034,15:03:00,15:03:00,38105,12,0,0,23.3161
3034,15:15:00,15:15:00,107,13,0,0,28.5167
3035,15:18:00,15:18:00,129,1,0,0,0.0000
3035,15:21:00,15:21:00,138,2,0,0,1.1246
3035,15:25:00,15:25:00,24,3,0,0,4.4212
3035,15:28:00,15:28:00,21,4,0,0,5.5322
3035,15:34:00,15:34:00,36,5,0,0,9.6307
3035,15:39:00,15:39:00,120,6,0,0,12.5708
3035,15:42:00,15:42:00,102,7,0,0,13.7153
3035,15:45:00,15:45:00,44,8,0,0,14.9822
3035,15:50:00,15:50:00,155,9,0,0,17.0225
3035,15:54:00,15:54:00,32,10,0,0,19.3856
3035,15:59:00,15:59:00,31,11,0,0,21.4756
3035,16:03:00,16:03:00,38105,12,0,0,23.3161
3035,16:15:00,16:15:00,107,13,0,0,28.5167
3036,16:18:00,16:18:00,129,1,0,0,0.0000
3036,16:21:00,16:21:00,138,2,0,0,1.1246
3036,16:25:00,16:25:00,24,3,0,0,4.4212
3036,16:28:00,16:28:00,21,4,0,0,5.5322
3036,16:34:00,16:34:00,36,5,0,0,9.6307
3036,16:39:00,16:39:00,120,6,0,0,12.5708
3036,16:42:00,16:42:00,102,7,0,0,13.7153
3036,16:45:00,16:45:00,44,8,0,0,14.9822
3036,16:50:00,16:50:00,155,9,0,0,17.0225
3036,16:54:00,16:54:00,32,10,0,0,19.3856
3036,16:59:00,16:59:00,31,11,0,0,21.4756
3036,17:03:00,17:03:00,38105,12,0,0,23.3161
3036,17:15:00,17:15:00,107,13,0,0,28.5167
3037,17:18:00,17:18:00,129,1,0,0,0.0000
3037,17:21:00,17:21:00,138,2,0,0,1.1246
3037,17:25:00,17:25:00,24,3,0,0,4.4212
3037,17:28:00,17:28:00,21,4,0,0,5.5322
3037,17:34:00,17:34:00,36,5,0,0,9.6307
3037,17:39:00,17:39:00,120,6,0,0,12.5708
3037,17:42:00,17:42:00,102,7,0,0,13.7153
3037,17:45:00,17:45:00,44,8,0,0,14.9822
3037,17:50:00,17:50:00,155,9,0,0,17.0225
3037,17:54:00,17:54:00,32,10,0,0,19.3856
3037,17:59:00,17:59:00,31,11,0,0,21.4756
3037,18:03:00,18:03:00,38105,12,0,0,23.3161
3037,18:15:00,18:15:00,107,13,0,0,28.5167
3038,08:16:00,08:16:00,129,1,0,0,0.0000
3038,08:19:00,08:19:00,138,2,0,0,1.1246
3038,08:23:00,08:23:00,24,3,0,0,4.4212
3038,08:26:00,08:26:00,21,4,0,0,5.5322
3038,08:32:00,08:32:00,36,5,0,0,9.6307
3038,08:37:00,08:37:00,120,6,0,0,12.5708
3038,08:40:00,08:40:00,102,7,0,0,13.7153
3038,08:43:00,08:43:00,44,8,0,0,14.9822
3038,08:48:00,08:48:00,155,9,0,0,17.0225
3038,08:51:00,08:51:00,47,10,0,0,18.2377
3038,08:54:00,08:54:00,32,11,0,0,19.3854
3038,08:59:00,08:59:00,31,12,0,0,21.4754
3038,09:03:00,09:03:00,38105,13,0,0,23.3159
3038,09:15:00,09:15:00,107,14,0,0,28.5165
3039,10:16:00,10:16:00,129,1,0,0,0.0000
3039,10:19:00,10:19:00,138,2,0,0,1.1246
3039,10:23:00,10:23:00,24,3,0,0,4.4212
3039,10:26:00,10:26:00,21,4,0,0,5.5322
3039,10:32:00,10:32:00,36,5,0,0,9.6307
3039,10:37:00,10:37:00,120,6,0,0,12.5708
3039,10:40:00,10:40:00,102,7,0,0,13.7153
3039,10:43:00,10:43:00,44,8,0,0,14.9822
3039,10:48:00,10:48:00,155,9,0,0,17.0225
3039,10:51:00,10:51:00,47,10,0,0,18.2377
3039,10:54:00,10:54:00,32,11,0,0,19.3854
3039,10:59:00,10:59:00,31,12,0,0,21.4754
3039,11:03:00,11:03:00,38105,13,0,0,23.3159
3039,11:15:00,11:15:00,107,14,0,0,28.5165
3040,04:45:00,04:45:00,107,1,0,0,0.0000
3040,04:54:00,04:54:00,38105,2,0,0,5.2006
3040,04:57:00,04:57:00,31,3,0,0,7.0411
3040,05:02:00,05:02:00,32,4,0,0,9.1311
3040,05:05:00,05:05:00,155,5,0,0,11.4941
3040,05:09:00,05:09:00,44,6,0,0,13.5345
3040,05:12:00,05:12:00,102,7,0,0,14.8013
3040,05:15:00,05:15:00,120,8,0,0,15.9458
3040,05:21:00,05:21:00,36,9,0,0,18.8860
3040,05:26:00,05:26:00,21,10,0,0,22.9845
3040,05:28:00,05:28:00,24,11,0,0,24.0955
3040,05:33:00,05:33:00,138,12,0,0,27.3920
3040,05:40:00,05:40:00,129,13,0,0,28.5167
3041,26:45:00,26:45:00,107,1,0,0,0.0000
3041,26:54:00,26:54:00,38105,2,0,0,5.2006
3041,26:57:00,26:57:00,31,3,0,0,7.0411
3041,27:02:00,27:02:00,32,4,0,0,9.1311
3041,27:05:00,27:05:00,155,5,0,0,11.4941
3041,27:09:00,27:09:00,44,6,0,0,13.5345
3041,27:12:00,27:12:00,102,7,0,0,14.8013
3041,27:15:00,27:15:00,120,8,0,0,15.9458
3041,27:20:00,27:20:00,36,9,0,0,18.8860
3041,27:26:00,27:26:00,21,10,0,0,22.9845
3041,27:28:00,27:28:00,24,11,0,0,24.0955
3041,27:33:00,27:33:00,138,12,0,0,27.3920
3041,27:40:00,27:40:00,129,13,0,0,28.5167
3042,17:12:00,17:12:00,107,1,0,0,0.0000
3042,17:21:00,17:21:00,38105,2,0,0,5.2006
3042,17:24:00,17:24:00,31,3,0,0,7.0411
3042,17:29:00,17:29:00,32,4,0,0,9.1311
3042,17:33:00,17:33:00,155,5,0,0,11.4941
3042,17:37:00,17:37:00,44,6,0,0,13.5345
3042,17:40:00,17:40:00,102,7,0,0,14.8013
3042,17:43:00,17:43:00,120,8,0,0,15.9458
3042,17:48:00,17:48:00,36,9,0,0,18.8860
3042,17:54:00,17:54:00,21,10,0,0,22.9845
3042,17:56:00,17:56:00,24,11,0,0,24.0955
3042,18:01:00,18:01:00,138,12,0,0,27.3920
3042,18:03:00,18:03:00,129,13,0,0,28.5167
3043,12:20:00,12:20:00,107,1,0,0,0.0000
3043,12:29:00,12:29:00,38105,2,0,0,5.2006
3043,12:33:00,12:33:00,31,3,0,0,7.0411
3043,12:38:00,12:38:00,32,4,0,0,9.1311
3043,12:43:00,12:43:00,155,5,0,0,11.4941
3043,12:47:00,12:47:00,44,6,0,0,13.5345
3043,12:51:00,12:51:00,102,7,0,0,14.8013
3043,12:54:00,12:54:00,120,8,0,0,15.9458
3043,13:00:00,13:00:00,36,9,0,0,18.8860
3043,13:06:00,13:06:00,21,10,0,0,22.9845
3043,13:09:00,13:09:00,24,11,0,0,24.0955
3043,13:14:00,13:14:00,138,12,0,0,27.3920
3043,13:21:00,13:21:00,129,13,0,0,28.5167
3044,15:34:00,15:34:00,107,1,0,0,0.0000
3044,15:44:00,15:44:00,38105,2,0,0,5.2006
3044,15:48:00,15:48:00,31,3,0,0,7.0411
3044,15:53:00,15:53:00,32,4,0,0,9.1311
3044,15:55:00,15:55:00,47,5,0,0,10.2788
3044,15:59:00,15:59:00,155,6,0,0,11.4939
3044,16:03:00,16:03:00,44,7,0,0,13.5343
3044,16:07:00,16:07:00,102,8,0,0,14.8011
3044,16:10:00,16:10:00,120,9,0,0,15.9456
3044,16:15:00,16:15:00,36,10,0,0,18.8858
3044,16:21:00,16:21:00,21,11,0,0,22.9843
3044,16:23:00,16:23:00,24,12,0,0,24.0953
3044,16:28:00,16:28:00,138,13,0,0,27.3919
3044,16:33:00,16:33:00,129,14,0,0,28.5165
3045,18:30:00,18:30:00,107,1,0,0,0.0000
3045,18:39:00,18:39:00,38105,2,0,0,5.2006
3045,18:43:00,18:43:00,31,3,0,0,7.0411
3045,18:48:00,18:48:00,32,4,0,0,9.1311
3045,18:50:00,18:50:00,47,5,0,0,10.2788
3045,18:54:00,18:54:00,155,6,0,0,11.4939
3045,18:58:00,18:58:00,44,7,0,0,13.5343
3045,19:02:00,19:02:00,102,8,0,0,14.8011
3045,19:05:00,19:05:00,120,9,0,0,15.9456
3045,19:10:00,19:10:00,36,10,0,0,18.8858
3045,19:16:00,19:16:00,21,11,0,0,22.9843
3045,19:19:00,19:19:00,24,12,0,0,24.0953
3045,19:24:00,19:24:00,138,13,0,0,27.3919
3045,19:27:00,19:27:00,129,14,0,0,28.5165
3045,19:34:00,19:34:00,108,15,0,0,31.4937
3045,19:40:00,19:40:00,157,16,0,0,36.3373
3045,19:46:00,19:46:00,68,17,0,0,40.0576
3045,19:51:00,19:51:00,6,18,0,0,42.3741
3045,19:59:00,19:59:00,60,19,0,0,44.1273
3046,24:28:00,24:28:00,107,1,0,0,0.0000
3046,24:37:00,24:37:00,38105,2,0,0,5.2006
3046,24:40:00,24:40:00,31,3,0,0,7.0411
3046,24:45:00,24:45:00,32,4,0,0,9.1311
3046,24:48:00,24:48:00,155,5,0,0,11.4941
3046,24:52:00,24:52:00,44,6,0,0,13.5345
3046,24:55:00,24:55:00,102,7,0,0,14.8013
3046,24:58:00,24:58:00,120,8,0,0,15.9458
3046,25:03:00,25:03:00,36,9,0,0,18.8860
3046,25:08:00,25:08:00,21,10,0,0,22.9845
3046,25:10:00,25:10:00,24,11,0,0,24.0955
3046,25:15:00,25:15:00,138,12,0,0,27.3920
3046,25:25:00,25:25:00,129,13,0,0,28.5167
3047,25:28:00,25:28:00,107,1,0,0,0.0000
3047,25:37:00,25:37:00,38105,2,0,0,5.2006
3047,25:40:00,25:40:00,31,3,0,0,7.0411
3047,25:45:00,25:45:00,32,4,0,0,9.1311
3047,25:47:00,25:47:00,47,5,0,0,10.2788
3047,25:50:00,25:50:00,155,6,0,0,11.4939
3047,25:54:00,25:54:00,44,7,0,0,13.5343
3047,25:57:00,25:57:00,102,8,0,0,14.8011
3047,25:59:00,25:59:00,120,9,0,0,15.9456
3047,26:04:00,26:04:00,36,10,0,0,18.8858
3047,26:09:00,26:09:00,21,11,0,0,22.9843
3047,26:12:00,26:12:00,24,12,0,0,24.0953
3047,26:16:00,26:16:00,138,13,0,0,27.3919
3047,26:32:00,26:32:00,129,14,0,0,28.5165
3048,24:28:00,24:28:00,107,1,0,0,0.0000
3048,24:37:00,24:37:00,38105,2,0,0,5.2006
3048,24:40:00,24:40:00,31,3,0,0,7.0411
3048,24:45:00,24:45:00,32,4,0,0,9.1311
3048,24:48:00,24:48:00,155,5,0,0,11.4941
3048,24:52:00,24:52:00,44,6,0,0,13.5345
3048,24:55:00,24:55:00,102,7,0,0,14.8013
3048,24:58:00,24:58:00,120,8,0,0,15.9458
3048,25:03:00,25:03:00,36,9,0,0,18.8860
3048,25:08:00,25:08:00,21,10,0,0,22.9845
3048,25:10:00,25:10:00,24,11,0,0,24.0955
3048,25:15:00,25:15:00,138,12,0,0,27.3920
3048,25:25:00,25:25:00,129,13,0,0,28.5167
3049,18:23:00,18:23:00,107,1,0,0,0.0000
3049,18:40:00,18:40:00,155,2,0,0,11.2049
3049,18:46:00,18:46:00,120,3,0,0,15.5610
3049,18:52:00,18:52:00,36,4,0,0,18.5011
3049,18:58:00,18:58:00,21,5,0,0,22.5996
3049,19:01:00,19:01:00,24,6,0,0,23.7106
3049,19:06:00,19:06:00,138,7,0,0,27.0072
3049,19:09:00,19:09:00,129,8,0,0,28.1318
3049,19:16:00,19:16:00,108,9,0,0,31.1091
3049,19:23:00,19:23:00,157,10,0,0,35.9527
3049,19:29:00,19:29:00,68,11,0,0,39.6729
3049,19:33:00,19:33:00,6,12,0,0,41.9894
3049,19:43:00,19:43:00,60,13,0,0,43.7426
3050,18:30:00,18:30:00,107,1,0,0,0.0000
3050,18:39:00,18:39:00,38105,2,0,0,5.2006
3050,18:43:00,18:43:00,31,3,0,0,7.0411
3050,18:48:00,18:48:00,32,4,0,0,9.1311
3050,18:50:00,18:50:00,47,5,0,0,10.2788
3050,18:54:00,18:54:00,155,6,0,0,11.4939
3050,18:58:00,18:58:00,44,7,0,0,13.5343
3050,19:02:00,19:02:00,102,8,0,0,14.8011
3050,19:05:00,19:05:00,120,9,0,0,15.9456
3050,19:10:00,19:10:00,36,10,0,0,18.8858
3050,19:16:00,19:16:00,21,11,0,0,22.9843
3050,19:19:00,19:19:00,24,12,0,0,24.0953
3050,19:24:00,19:24:00,138,13,0,0,27.3919
3050,19:31:00,19:31:00,129,14,0,0,28.5165
3051,17:37:00,17:37:00,107,1,0,0,0.0000
3051,17:53:00,17:53:00,155,2,0,0,11.2049
3051,17:59:00,17:59:00,120,3,0,0,15.5610
3051,18:04:00,18:04:00,36,4,0,0,18.5011
3051,18:10:00,18:10:00,21,5,0,0,22.5996
3051,18:14:00,18:14:00,24,6,0,0,23.7106
3051,18:19:00,18:19:00,138,7,0,0,27.0072
3051,18:22:00,18:22:00,129,8,0,0,28.1318
3051,18:28:00,18:28:00,108,9,0,0,31.1091
3051,18:35:00,18:35:00,157,10,0,0,35.9527
3051,18:41:00,18:41:00,68,11,0,0,39.6729
3051,18:45:00,18:45:00,6,12,0,0,41.9894
3051,18:54:00,18:54:00,60,13,0,0,43.7426
3052,09:06:00,09:06:00,107,1,0,0,0.0000
3052,09:15:00,09:15:00,38105,2,0,0,5.2006
3052,09:18:00,09:18:00,31,3,0,0,7.0411
3052,09:23:00,09:23:00,32,4,0,0,9.1311
3052,09:27:00,09:27:00,155,5,0,0,11.4941
3052,09:31:00,09:31:00,44,6,0,0,13.5345
3052,09:34:00,09:34:00,102,7,0,0,14.8013
3052,09:37:00,09:37:00,120,8,0,0,15.9458
3052,09:42:00,09:42:00,36,9,0,0,18.8860
3052,09:49:00,09:49:00,21,10,0,0,22.9845
3052,09:51:00,09:51:00,24,11,0,0,24.0955
3052,09:56:00,09:56:00,138,12,0,0,27.3920
3052,10:14:00,10:14:00,129,13,0,0,28.5167
3053,11:06:00,11:06:00,107,1,0,0,0.0000
3053,11:15:00,11:15:00,38105,2,0,0,5.2006
3053,11:18:00,11:18:00,31,3,0,0,7.0411
3053,11:23:00,11:23:00,32,4,0,0,9.1311
3053,11:27:00,11:27:00,155,5,0,0,11.4941
3053,11:31:00,11:31:00,44,6,0,0,13.5345
3053,11:34:00,11:34:00,102,7,0,0,14.8013
3053,11:37:00,11:37:00,120,8,0,0,15.9458
3053,11:42:00,11:42:00,36,9,0,0,18.8860
3053,11:49:00,11:49:00,21,10,0,0,22.9845
3053,11:51:00,11:51:00,24,11,0,0,24.0955
3053,11:56:00,11:56:00,138,12,0,0,27.3920
3053,12:12:00,12:12:00,129,13,0,0,28.5167
3054,12:06:00,12:06:00,107,1,0,0,0.0000
3054,12:15:00,12:15:00,38105,2,0,0,5.2006
3054,12:18:00,12:18:00,31,3,0,0,7.0411
3054,12:23:00,12:23:00,32,4,0,0,9.1311
3054,12:27:00,12:27:00,155,5,0,0,11.4941
3054,12:31:00,12:31:00,44,6,0,0,13.5345
3054,12:34:00,12:34:00,102,7,0,0,14.8013
3054,12:37:00,12:37:00,120,8,0,0,15.9458
3054,12:42:00,12:42:00,36,9,0,0,18.8860
3054,12:49:00,12:49:00,21,10,0,0,22.9845
3054,12:51:00,12:51:00,24,11,0,0,24.0955
3054,12:56:00,12:56:00,138,12,0,0,27.3920
3054,13:13:00,13:13:00,129,13,0,0,28.5167
3055,17:17:00,17:17:00,107,1,0,0,0.0000
3055,17:26:00,17:26:00,38105,2,0,0,5.2006
3055,17:30:00,17:30:00,31,3,0,0,7.0411
3055,17:35:00,17:35:00,32,4,0,0,9.1311
3055,17:40:00,17:40:00,155,5,0,0,11.4941
3055,17:44:00,17:44:00,44,6,0,0,13.5345
3055,17:47:00,17:47:00,102,7,0,0,14.8013
3055,17:50:00,17:50:00,120,8,0,0,15.9458
3055,17:55:00,17:55:00,36,9,0,0,18.8860
3055,18:01:00,18:01:00,21,10,0,0,22.9845
3055,18:04:00,18:04:00,24,11,0,0,24.0955
3055,18:09:00,18:09:00,138,12,0,0,27.3920
3055,18:14:00,18:14:00,129,13,0,0,28.5167
3056,18:04:00,18:04:00,107,1,0,0,0.0000
3056,18:13:00,18:13:00,38105,2,0,0,5.2006
3056,18:17:00,18:17:00,31,3,0,0,7.0411
3056,18:22:00,18:22:00,32,4,0,0,9.1311
3056,18:27:00,18:27:00,155,5,0,0,11.4941
3056,18:31:00,18:31:00,44,6,0,0,13.5345
3056,18:35:00,18:35:00,102,7,0,0,14.8013
3056,18:38:00,18:38:00,120,8,0,0,15.9458
3056,18:43:00,18:43:00,36,9,0,0,18.8860
3056,18:49:00,18:49:00,21,10,0,0,22.9845
3056,18:52:00,18:52:00,24,11,0,0,24.0955
3056,18:57:00,18:57:00,138,12,0,0,27.3920
3056,19:03:00,19:03:00,129,13,0,0,28.5167
3057,06:05:00,06:05:00,107,1,0,0,0.0000
3057,06:14:00,06:14:00,38105,2,0,0,5.2006
3057,06:17:00,06:17:00,31,3,0,0,7.0411
3057,06:22:00,06:22:00,32,4,0,0,9.1311
3057,06:24:00,06:24:00,47,5,0,0,10.2788
3057,06:27:00,06:27:00,155,6,0,0,11.4939
3057,06:32:00,06:32:00,44,7,0,0,13.5343
3057,06:35:00,06:35:00,102,8,0,0,14.8011
3057,06:38:00,06:38:00,120,9,0,0,15.9456
3057,06:42:00,06:42:00,36,10,0,0,18.8858
3057,06:48:00,06:48:00,21,11,0,0,22.9843
3057,06:51:00,06:51:00,24,12,0,0,24.0953
3057,06:56:00,06:56:00,138,13,0,0,27.3919
3057,07:00:00,07:00:00,129,14,0,0,28.5165
3058,14:06:00,14:06:00,107,1,0,0,0.0000
3058,14:15:00,14:15:00,38105,2,0,0,5.2006
3058,14:18:00,14:18:00,31,3,0,0,7.0411
3058,14:23:00,14:23:00,32,4,0,0,9.1311
3058,14:26:00,14:26:00,47,5,0,0,10.2788
3058,14:29:00,14:29:00,155,6,0,0,11.4939
3058,14:33:00,14:33:00,44,7,0,0,13.5343
3058,14:36:00,14:36:00,102,8,0,0,14.8011
3058,14:39:00,14:39:00,120,9,0,0,15.9456
3058,14:44:00,14:44:00,36,10,0,0,18.8858
3058,14:51:00,14:51:00,21,11,0,0,22.9843
3058,14:53:00,14:53:00,24,12,0,0,24.0953
3058,14:58:00,14:58:00,138,13,0,0,27.3919
3058,15:13:00,15:13:00,129,14,0,0,28.5165
3059,16:11:00,16:11:00,107,1,0,0,0.0000
3059,16:20:00,16:20:00,38105,2,0,0,5.2006
3059,16:24:00,16:24:00,31,3,0,0,7.0411
3059,16:28:00,16:28:00,32,4,0,0,9.1311
3059,16:31:00,16:31:00,47,5,0,0,10.2788
3059,16:35:00,16:35:00,155,6,0,0,11.4939
3059,16:39:00,16:39:00,44,7,0,0,13.5343
3059,16:42:00,16:42:00,102,8,0,0,14.8011
3059,16:45:00,16:45:00,120,9,0,0,15.9456
3059,16:50:00,16:50:00,36,10,0,0,18.8858
3059,16:56:00,16:56:00,21,11,0,0,22.9843
3059,16:59:00,16:59:00,24,12,0,0,24.0953
3059,17:04:00,17:04:00,138,13,0,0,27.3919
3059,17:12:00,17:12:00,129,14,0,0,28.5165
3060,17:47:00,17:47:00,107,1,0,0,0.0000
3060,17:55:00,17:55:00,38105,2,0,0,5.2006
3060,17:59:00,17:59:00,31,3,0,0,7.0411
3060,18:04:00,18:04:00,32,4,0,0,9.1311
3060,18:06:00,18:06:00,47,5,0,0,10.2788
3060,18:10:00,18:10:00,155,6,0,0,11.4939
3060,18:15:00,18:15:00,44,7,0,0,13.5343
3060,18:18:00,18:18:00,102,8,0,0,14.8011
3060,18:21:00,18:21:00,120,9,0,0,15.9456
3060,18:26:00,18:26:00,36,10,0,0,18.8858
3060,18:32:00,18:32:00,21,11,0,0,22.9843
3060,18:35:00,18:35:00,24,12,0,0,24.0953
3060,18:40:00,18:40:00,138,13,0,0,27.3919
3060,18:45:00,18:45:00,129,14,0,0,28.5165
3061,18:51:00,18:51:00,107,1,0,0,0.0000
3061,19:00:00,19:00:00,38105,2,0,0,5.2006
3061,19:04:00,19:04:00,31,3,0,0,7.0411
3061,19:09:00,19:09:00,32,4,0,0,9.1311
3061,19:11:00,19:11:00,47,5,0,0,10.2788
3061,19:15:00,19:15:00,155,6,0,0,11.4939
3061,19:20:00,19:20:00,44,7,0,0,13.5343
3061,19:23:00,19:23:00,102,8,0,0,14.8011
3061,19:26:00,19:26:00,120,9,0,0,15.9456
3061,19:31:00,19:31:00,36,10,0,0,18.8858
3061,19:36:00,19:36:00,21,11,0,0,22.9843
3061,19:39:00,19:39:00,24,12,0,0,24.0953
3061,19:44:00,19:44:00,138,13,0,0,27.3919
3061,19:50:00,19:50:00,129,14,0,0,28.5165
3062,20:12:00,20:12:00,107,1,0,0,0.0000
3062,20:21:00,20:21:00,38105,2,0,0,5.2006
3062,20:24:00,20:24:00,31,3,0,0,7.0411
3062,20:29:00,20:29:00,32,4,0,0,9.1311
3062,20:31:00,20:31:00,47,5,0,0,10.2788
3062,20:35:00,20:35:00,155,6,0,0,11.4939
3062,20:39:00,20:39:00,44,7,0,0,13.5343
3062,20:42:00,20:42:00,102,8,0,0,14.8011
3062,20:45:00,20:45:00,120,9,0,0,15.9456
3062,20:50:00,20:50:00,36,10,0,0,18.8858
3062,20:55:00,20:55:00,21,11,0,0,22.9843
3062,20:58:00,20:58:00,24,12,0,0,24.0953
3062,21:03:00,21:03:00,138,13,0,0,27.3919
3062,21:09:00,21:09:00,129,14,0,0,28.5165
3063,22:08:00,22:08:00,107,1,0,0,0.0000
3063,22:17:00,22:17:00,38105,2,0,0,5.2006
3063,22:20:00,22:20:00,31,3,0,0,7.0411
3063,22:25:00,22:25:00,32,4,0,0,9.1311
